99	-59.8500	66.1500	24.7900	-106.4100	-160.2400	0.0000
100	-74.7700	70.5400	27.5900	-106.1200	-199.7200	-25.4700
101	-87.4300	72.3800	31.1700	-98.8500	-240.6900	-32.4100
102	-97.7400	71.5100	33.2500	-83.7900	-277.4600	-39.1800
103	-104.4300	70.2400	33.3100	-73.7600	-299.4900	-43.2100
104	-104.9300	71.6500	34.8100	-73.2800	-306.0900	-43.1400
105	-106.6600	73.1300	36.9200	-73.0800	-315.8100	-43.2700
106	-109.6700	73.1800	37.6800	-70.3700	-326.4700	-44.1900
107	-113.0700	72.3500	38.7700	-65.4600	-337.3000	-45.3100
108	-113.9400	70.6200	39.6200	-61.3900	-341.8000	-44.7400
109	-112.8600	68.9800	40.8200	-57.4500	-344.2400	-44.0000
110	-112.7900	69.2500	42.5400	-55.2900	-345.6400	-43.5400
111	-113.5300	70.5300	44.4700	-55.8700	-348.3400	-42.6500
112	-116.6800	73.2700	48.0500	-57.0000	-350.0000	-41.8100
113	-123.5800	73.0000	49.7600	-49.2600	-350.0000	-41.3700
114	-127.7800	71.4800	49.6800	-42.2400	-350.0000	-41.2200
115	-130.4400	69.6600	50.2100	0.0000	-350.0000	-40.6400
116	-131.3500	69.3300	50.6700	0.0000	-350.0000	-42.4100
117	-133.5200	69.4200	52.2800	0.0000	-350.0000	-43.5600
118	-134.5300	69.2800	52.9100	0.0000	-350.0000	-43.3900
119	-135.9200	68.8600	53.9300	0.0000	-350.0000	-43.2600
120	-136.3600	68.5600	55.0200	0.0000	-350.0000	-43.9200
121	-137.4200	68.8900	56.8900	0.0000	-350.0000	-43.1100
122	-137.7400	67.0000	58.5400	0.0000	-350.0000	-43.3300
123	-139.4300	65.2800	59.4600	0.0000	-350.0000	-43.5800
124	-139.5200	59.2800	59.7000	23.1900	-350.0000	-39.7900
125	-140.6500	51.2100	59.9800	42.4900	-350.0000	-34.8800
126	-143.0500	46.0100	60.9300	58.0500	-350.0000	-31.4800
127	-143.6300	40.6100	62.6400	72.6600	-350.0000	0.0000
128	-146.3800	34.5400	63.0400	88.3700	-350.0000	0.0000
129	-147.9000	31.8800	63.6200	96.5100	-350.0000	0.0000
130	-149.0900	29.9000	64.2400	101.9100	-350.0000	0.0000
131	-149.9600	27.2100	64.9800	107.8200	-350.0000	0.0000
132	-150.1300	25.5900	65.4800	112.1500	-350.0000	0.0000
133	-150.5800	0.0000	65.5100	117.4300	-350.0000	0.0000
134	-151.0500	0.0000	65.8300	121.9800	-350.0000	0.0000
135	-151.6800	0.0000	66.1400	125.3600	-350.0000	0.0000
136	-151.9600	0.0000	67.3400	128.7200	-350.0000	0.0000
137	-150.1200	0.0000	69.2400	117.7800	-350.0000	0.0000
138	-149.6200	0.0000	70.3200	115.4800	-350.0000	0.0000
139	-150.8400	18.7200	72.1000	116.2100	-350.0000	0.0000
140	-151.5800	24.3200	71.9700	111.3700	-350.0000	0.0000
141	-149.5100	26.4300	71.5800	109.5800	-350.0000	0.0000
142	-147.0800	0.0000	71.6300	116.3400	-350.0000	0.0000
143	-145.9300	0.0000	72.5200	128.8000	-350.0000	0.0000
144	-145.7300	0.0000	74.0600	147.8200	-350.0000	0.0000
145	-144.6700	0.0000	75.0400	164.1800	-350.0000	0.0000
146	-143.5200	0.0000	76.0500	182.1200	-350.0000	0.0000
147	-140.2500	-22.0400	76.7100	208.9600	-350.0000	0.0000
148	-135.0700	-38.9900	79.5500	238.2400	-350.0000	21.7000
149	-132.2100	-49.3900	82.2100	258.4000	-343.0300	28.2700
150	-128.7400	-58.3300	83.6000	275.5900	-335.3000	34.3600
151	-125.5400	-65.8500	86.5700	291.0100	-323.4600	38.8800
152	-123.9000	-70.6600	88.9600	304.3100	-313.7400	40.5800
153	-124.6500	-75.0900	91.7300	318.9200	-308.1400	42.4100
154	-124.9300	-78.0900	91.4700	327.7400	-305.5200	44.0900
155	-125.3100	-80.3900	91.7600	334.7600	-302.5500	45.2900
156	-125.9700	-82.2500	91.4300	339.5300	-300.5400	46.1000
157	-126.3300	-83.4100	91.3100	343.1000	-298.9800	46.9400
158	-126.4700	-85.0600	91.4700	347.5300	-295.8900	47.7600
159	-126.4400	-87.6200	91.8300	350.0000	-291.6100	48.6700
160	-125.8200	-90.3700	92.4600	350.0000	-287.9400	49.3000
161	-125.0900	-92.8900	93.1400	350.0000	-284.7100	50.3300
162	-123.8400	-97.6900	93.2000	350.0000	-278.2200	52.0700
163	-123.1900	-100.8500	93.2700	350.0000	-271.9100	53.9500
164	-121.0000	-105.2600	93.6000	350.0000	-257.0500	56.9200
165	-115.4700	-112.8300	95.3900	350.0000	-229.4000	60.8600
166	-108.2000	-119.6300	101.0500	350.0000	-196.4500	68.4300
167	-99.2900	-122.0300	108.6000	350.0000	-159.7900	75.7600
168	-95.7300	-123.2700	111.0600	350.0000	-146.1000	78.6500
169	-92.5800	-123.4700	113.1200	350.0000	-135.1400	80.9600
170	-90.5100	-123.3700	115.4100	350.0000	-124.6000	82.5500
171	-88.4600	-122.6500	118.5200	350.0000	-110.5900	83.7100
172	-84.8000	-122.3800	123.0700	350.0000	-93.8700	82.2600
173	-83.2200	-118.7800	128.9500	350.0000	-73.1500	80.4900
174	-80.2600	-114.0100	136.0900	350.0000	0.0000	76.2100
175	-76.3700	-109.7700	142.6700	350.0000	0.0000	72.4100
176	-73.0200	-106.2000	148.4500	350.0000	20.5500	68.5800
177	-68.8800	-101.4600	155.8600	350.0000	36.2200	64.4900
178	-63.1700	-98.5400	167.3400	350.0000	59.1300	61.4000
179	-58.7600	-96.2900	177.3900	350.0000	80.3600	58.0300
180	-56.0000	-95.4100	181.7800	350.0000	90.4000	57.4300
181	-52.6700	-94.1800	187.7400	350.0000	104.0900	56.4300
182	-50.1000	-92.7000	191.4700	350.0000	115.1100	55.1800
183	-48.7200	-92.1300	193.9400	350.0000	122.3600	54.8500
184	-45.8200	-90.8300	198.2700	347.2700	136.1200	54.8600
185	-42.5300	-89.9100	203.5100	341.1000	151.5500	54.6800
186	-39.4700	-88.5700	207.3900	334.4200	164.6600	54.9100
187	-36.3000	-87.3600	211.6800	325.9900	179.2900	55.4900
188	-32.6300	-85.0100	216.9100	313.5900	197.9100	54.9400
189	0.0000	-81.9000	222.6800	298.9900	219.6400	52.5900
190	0.0000	-77.1300	232.7400	277.5900	253.8900	48.4000
191	0.0000	-75.4200	241.0400	262.9200	279.1800	45.1200
192	0.0000	-72.6100	252.0400	239.6100	314.1000	41.3300
193	0.0000	-68.1100	269.1600	207.4700	350.0000	36.6100
194	31.4500	-61.7100	287.1600	170.1800	350.0000	30.7000
195	50.3900	-57.5300	307.4300	131.0600	350.0000	28.9400
196	76.7200	-56.9100	331.8900	0.0000	350.0000	32.9000
197	101.5500	-54.3400	350.0000	0.0000	350.0000	38.7300
198	113.5900	-53.0500	350.0000	0.0000	350.0000	41.8200
199	131.6500	-53.5500	350.0000	-28.7400	350.0000	46.1200
200	147.2700	-54.2700	350.0000	-43.9000	350.0000	50.9600
201	168.5900	-55.8700	350.0000	-64.9100	350.0000	59.5700
202	186.1600	-57.4200	350.0000	-83.0700	350.0000	66.8200
203	208.9400	-57.9100	350.0000	-108.3400	350.0000	75.6800
204	242.1300	-57.5500	350.0000	-151.4500	350.0000	88.7700
205	267.9300	-54.6700	350.0000	-193.5700	350.0000	101.6100
206	280.6800	-50.8200	350.0000	-223.5700	350.0000	109.7800
207	285.5000	-48.9400	350.0000	-242.9900	350.0000	113.8800
208	289.4400	-47.7400	350.0000	-269.5000	350.0000	119.5400
209	290.3700	-46.6600	350.0000	-290.1800	350.0000	122.0900
210	291.0300	-44.5200	350.0000	-306.5000	350.0000	123.7900
211	291.2900	-42.0100	350.0000	-321.3300	350.0000	125.1600
212	291.6400	-39.4100	350.0000	-332.1800	350.0000	125.1100
213	291.4300	0.0000	350.0000	-347.4400	350.0000	122.3500
214	291.0800	0.0000	350.0000	-350.0000	350.0000	118.8700
215	290.5500	0.0000	350.0000	-350.0000	350.0000	112.7700
216	290.2000	0.0000	350.0000	-350.0000	350.0000	109.1900
217	289.1800	0.0000	350.0000	-350.0000	350.0000	106.5500
218	286.1100	0.0000	350.0000	-350.0000	350.0000	100.3200
219	275.8900	23.0800	350.0000	-350.0000	350.0000	85.8100
220	258.9500	47.5500	350.0000	-350.0000	350.0000	67.4700
221	239.1400	77.3400	350.0000	-350.0000	350.0000	0.0000
222	215.7700	111.5300	350.0000	-350.0000	350.0000	0.0000
223	200.0000	135.2200	350.0000	-350.0000	350.0000	0.0000
224	187.8000	154.6700	350.0000	-350.0000	350.0000	-25.4800
225	176.9600	170.3400	350.0000	-350.0000	350.0000	-36.1300
226	164.1700	188.5700	350.0000	-350.0000	350.0000	-47.9600
227	154.1000	202.5300	350.0000	-350.0000	350.0000	-57.9400
228	145.5900	215.6100	350.0000	-350.0000	350.0000	-67.3400
229	138.9800	226.1000	350.0000	-350.0000	350.0000	-74.6500
230	128.7500	244.4000	350.0000	-350.0000	350.0000	-88.4000
231	120.8300	258.6700	350.0000	-350.0000	350.0000	-99.0700
232	109.8000	277.1100	350.0000	-350.0000	350.0000	-113.8600
233	86.5800	297.5300	350.0000	-350.0000	350.0000	-136.4400
234	61.6200	305.7500	350.0000	-350.0000	350.0000	-150.6500
235	0.0000	307.9200	350.0000	-350.0000	350.0000	-156.4300
236	0.0000	307.3800	350.0000	-350.0000	350.0000	-158.7900
237	0.0000	304.7300	350.0000	-350.0000	350.0000	-159.5900
238	0.0000	301.3300	350.0000	-350.0000	350.0000	-160.0900
239	-21.7600	295.1500	350.0000	-350.0000	350.0000	-159.5100
240	-29.1900	288.5300	346.6100	-350.0000	350.0000	-159.5100
241	-41.7400	277.5600	324.4900	-350.0000	343.7700	-160.3800
242	-56.8400	267.9100	302.8100	-350.0000	274.6000	-163.1400
243	-78.3900	261.9300	280.5800	-350.0000	201.7000	-169.8100
244	-93.8700	255.2900	263.0200	-350.0000	145.7200	-175.0500
245	-101.0300	244.7300	248.1900	-350.0000	0.0000	-175.3000
246	-106.5400	230.9300	232.2500	-341.2000	0.0000	-172.0300
247	-113.7800	216.6800	216.1500	-304.6500	0.0000	-171.4400
248	-117.7300	206.7800	203.4800	-282.1100	0.0000	-169.3100
249	-115.3500	195.2300	192.0800	-265.7300	0.0000	-164.5800
250	-109.6900	183.9800	181.5900	-251.1200	0.0000	-157.6500
251	-103.3600	173.6700	172.2800	-238.5700	0.0000	-150.2900
252	-91.9800	156.2200	155.7600	-216.8100	0.0000	-135.1100
253	-80.3300	137.2800	137.8200	-191.3000	0.0000	-118.9300
254	-68.5200	114.6300	117.5400	-159.7800	0.0000	-101.1600
255	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
299	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
313	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
319	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
329	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
332	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
339	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
349	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
